"","baseMean","lgFC_Treatment_6H_vs_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Ube2e2",20.6853792774053,1.78600455892107,0.345181105465845,5.17410869436417,2.29001491340867e-07,2.18184017578633e-06
"Hivep1",117.170625844509,1.06900398405825,0.206614607753229,5.17390321857117,2.29253604659428e-07,2.18273480323083e-06
"Rnf225",4.55358450971258,6.42850591279439,1.24278165650803,5.17267524760318,2.30765891950681e-07,2.19561810024248e-06
"Slc3a2",2751.31217685612,1.38034355848136,0.266881199120376,5.17212738488468,2.3144370843631e-07,2.20054955312704e-06
"Fbxo21",43.7357114688786,-1.6082983169385,0.311423555743575,-5.16434382459741,2.41283832580633e-07,2.29252875639285e-06
"Lysmd2",5.05180461759092,4.30824001780446,0.834379567636836,5.16340546306334,2.42497078692899e-07,2.30247054208344e-06
"Ccdc34",47.2391551893591,-1.68730183467535,0.32690657096062,-5.16141914711957,2.45084740411729e-07,2.32543953144444e-06
"Ppp1r15a",160.323606361525,1.3549695578139,0.26255005985716,5.16080460446691,2.45890721314558e-07,2.33148343041625e-06
"Lima1",87.636083803956,-1.18381760157824,0.229433021878704,-5.15975247104621,2.47276556563698e-07,2.34301330656098e-06
"Vegfb",123.565426653782,-1.0111068454024,0.195984907129215,-5.15910566896751,2.48132244568396e-07,2.34950751274234e-06
"Snx30",78.481803504542,-1.46613643037342,0.284233968588418,-5.1582027217037,2.49331585753348e-07,2.35924455216268e-06
"Cd247",10.8127417894697,3.33192775512823,0.64634868021271,5.15500047750033,2.53630282902778e-07,2.39827510824312e-06
"Fxyd2",118.14603440199,-2.72608849385868,0.528927094534628,-5.15399668882004,2.54992446039922e-07,2.40950396271697e-06
"Zfp503",84.2233979335785,1.46135813467402,0.283604831914193,5.15279702680158,2.56629684598168e-07,2.42331494094205e-06
"Hgs",304.403174074821,0.656597614192146,0.127445082237143,5.15200431955769,2.57717098407227e-07,2.43191866595493e-06
"Uso1",451.306152021455,0.961936245526498,0.186730170281824,5.15147736477017,2.58442421645281e-07,2.43709613740143e-06
"Ass1",1137.27326492794,1.42907116394519,0.27749053788223,5.14998159883816,2.60512016555644e-07,2.45493427623065e-06
"Zfhx3",48.1842346142651,-2.2781030462951,0.442388050364988,-5.1495582767563,2.61100640492206e-07,2.45880166295595e-06
"2510009E07Rik",275.370090095557,-0.965258722482324,0.187559327688746,-5.14641811941321,2.65507275436544e-07,2.49859370526778e-06
"Ctc1",23.3592235380991,-1.7596888071228,0.342436603215143,-5.13872871825341,2.76603380123592e-07,2.60124078540223e-06
"Aph1c",23.0634830686243,-3.39191196653051,0.660480712983519,-5.13552008386223,2.8136482879303e-07,2.64390018585274e-06
"Pigyl",55.1232360182822,-1.60446633472252,0.312431710683681,-5.13541449173496,2.81522859743236e-07,2.64390018585274e-06
"Tmem128",220.890144207805,0.85657291519119,0.166942602524557,5.13094262481734,2.88294783787589e-07,2.70565635179155e-06
"Slc25a39",502.50518839579,-0.908880156460911,0.1771797575018,-5.12970651543915,2.90194253158526e-07,2.72163148645481e-06
"Cdc25b",21.6427054741723,-2.52422203949934,0.492331139412082,-5.12708183056153,2.94267636381789e-07,2.75795945076302e-06
"Pnpla7",289.557681668353,-1.18720348053389,0.231572509137897,-5.12670301390108,2.94860081798132e-07,2.76163590528651e-06
"Lman2l",62.6994752793301,-1.16265854988926,0.226860063442208,-5.12500319469165,2.9753270141873e-07,2.78477689876038e-06
"Tmx2",38.8243628038854,-1.5410151043163,0.300868294068511,-5.12189265102621,3.02484087720935e-07,2.82920032149019e-06
"Pik3cd",165.405708208887,0.921372342271912,0.179971024975063,5.11955934239737,3.06250394295477e-07,2.86182428975501e-06
"Rin3",220.479070088517,-1.19410634280897,0.233247800266164,-5.11947525955807,3.0638695824646e-07,2.86182428975501e-06
"Dnajc9",44.6240888089287,-1.42079981009847,0.277584747027857,-5.11843617241652,3.0807946227705e-07,2.87568623922475e-06
"Gm36738",22.9428351367491,-2.04157312231481,0.398919090959413,-5.11776239488755,3.0918175713923e-07,2.88402401723652e-06
"Sco1",38.9350236942473,1.29829569081371,0.253796251742585,5.11550380235922,3.12904643491551e-07,2.91677869027665e-06
"Klhl5",177.265746120473,-0.788176006802012,0.154175644866119,-5.11219529833287,3.1843636016363e-07,2.96633897691927e-06
"Ago4",22.975436544247,-2.17867269162109,0.426230422887591,-5.11149034567077,3.19627161631564e-07,2.97542261934484e-06
"Gm42820",19.9283493008227,2.05166531951907,0.401591567142042,5.10883566136588,3.24150133904234e-07,3.01549241223386e-06
"Mmp27",15.0734931626183,-2.92271248441215,0.572120713749255,-5.10855911029485,3.24624851600912e-07,3.01787362040848e-06
"Gm6402",82.6926033988714,5.10472246076431,0.999367766580606,5.10795187864665,3.25669559746354e-07,3.02554696717892e-06
"Filip1l",145.713827817127,1.53857767140135,0.301320088510774,5.10612378685243,3.28834321168591e-07,3.04987145303753e-06
"H1f0",38.278919672581,-1.63469902001443,0.320149015449102,-5.10605668338942,3.28951052632636e-07,3.04987145303753e-06
"Snca",11.4979963141218,4.21132018557908,0.824766054710211,5.10607845888949,3.28913168147201e-07,3.04987145303753e-06
"Nt5dc2",51.7522734820427,-1.63116035250093,0.319500877658769,-5.10533919172212,3.30201685958025e-07,3.05941065109262e-06
"Igkc",145.100158746618,1.71947824475977,0.337183002148379,5.09954011265107,3.40479711836636e-07,3.15252221778405e-06
"Abhd14b",30.6919822331719,-1.6852316917848,0.330483762463529,-5.09928741800372,3.4093452683041e-07,3.15461618521283e-06
"Prorsd1",95.5327415076842,-1.2448938696309,0.244149925758447,-5.09889104313122,3.41649127790782e-07,3.1591094953094e-06
"Bst2",2161.31794326673,1.06849807934861,0.209577028645703,5.09835494020168,3.42617936783421e-07,3.16594578423582e-06
"Ly75",108.35944730529,0.951016241149502,0.186592867763452,5.09674486784311,3.45543519011595e-07,3.19084229470145e-06
"Maff",62.7521348903998,1.88325986553989,0.369732784471697,5.09357012587032,3.51382995143908e-07,3.24259518461897e-06
"Cst7",218.258674549615,1.4401725565567,0.282776916568377,5.09296364793079,3.52509307474964e-07,3.25081444246297e-06
"Tmem35b",69.5139836852941,-1.29051198301581,0.253523849068188,-5.0902981623189,3.57500925976693e-07,3.29464447212723e-06
"Elp5",169.340314086778,1.0188687456345,0.200170272964101,5.09001027249051,3.58044117613229e-07,3.29744769465428e-06
"Gm48529",15.9840899233842,1.99929872810326,0.392857115558809,5.08912438879822,3.59720608084617e-07,3.31067745772874e-06
"Ccnj",16.5164688584162,1.83506626610608,0.360832691807337,5.08564303559806,3.66382585312088e-07,3.36974276464371e-06
"Rab3il1",62.5376656608082,-2.40459481745983,0.472834505603189,-5.08548929692074,3.66679510992925e-07,3.37022687119147e-06
"Cd200",221.492941249939,1.31332355322012,0.258280664035453,5.08486981836102,3.6787830594852e-07,3.3789940804699e-06
"Agpat2",216.283747157162,0.750543916234182,0.147671731097618,5.08251586580262,3.72468188059937e-07,3.41887632899194e-06
"Habp4",48.106065884301,-1.59104859904358,0.313248354101373,-5.07919220711591,3.79043078714763e-07,3.47691377257239e-06
"Celf1",99.9876286570349,0.884486165972158,0.174158277844721,5.0786340845697,3.80158088779784e-07,3.48482457993747e-06
"Chd3",75.2951878126601,-1.52179802590701,0.299723838713407,-5.07733396328925,3.8276774273964e-07,3.50641685181678e-06
"Rasa3",255.072904818757,-1.34022465801946,0.264168608859231,-5.07336834534202,3.90834910426269e-07,3.57794188735289e-06
"Phf13",77.4769274134208,1.08235577334363,0.213376274865891,5.07252164761006,3.92578459892463e-07,3.58914368467359e-06
"Rassf8",387.450512991025,-0.853007089332787,0.168162342206354,-5.07252145837773,3.92578850403918e-07,3.58914368467359e-06
"Nupr1",90.5926066163062,1.05965546586582,0.208963564182848,5.07100589526028,3.95718512681608e-07,3.61545205361289e-06
"Casp9",56.8862424520144,-1.64792954106963,0.325092735151972,-5.0691060207767,3.9968855611459e-07,3.64930729328715e-06
"Atp1b3",2496.31151836801,0.455920484689912,0.0899986269558851,5.06586044821986,4.0655968661388e-07,3.70786711404993e-06
"Gsdme",24.9180132419755,-2.18707610872702,0.431731654900548,-5.06582291083294,4.06639819045922e-07,3.70786711404993e-06
"Fam117a",64.4826503144968,-2.33169630784781,0.4603274990283,-5.06529875527698,4.0776034640939e-07,3.71562862553761e-06
"Il6",97.7640161578921,5.01444981309381,0.990277568902516,5.0636811037244,4.11237340691194e-07,3.7448385162876e-06
"Zfp106",300.287035914372,-0.611549556548594,0.120799758148218,-5.06250646460928,4.13780029868812e-07,3.76550744859507e-06
"Coa6",151.037559729235,-0.798802479506183,0.157817820327513,-5.06154804222019,4.15865915440372e-07,3.78199483811165e-06
"Nlrx1",44.1204927773923,-1.79467488461514,0.354839776163224,-5.05770492818031,4.24332331154797e-07,3.85644851160183e-06
"Nrros",429.814399124657,-0.901988786504168,0.178370294115731,-5.05683298318125,4.26276250871657e-07,3.87156494866713e-06
"Pcmt1",185.918835055669,0.815935834152891,0.161416156322954,5.05485852680326,4.30709922960657e-07,3.90925927445081e-06
"Slc25a37",158.482046967367,1.66812110280477,0.330104865098682,5.05330662820163,4.34225927967321e-07,3.93858047484363e-06
"Gm29367",6.81068337429309,2.8920308411416,0.572388826147625,5.05256341324126,4.35919557106425e-07,3.95134442170843e-06
"Alpk1",19.0206996720191,1.81617065244652,0.359573614615995,5.05090078532624,4.39731438456849e-07,3.98327966181923e-06
"Pomp",1115.77219963493,0.693495835482847,0.13734327538742,5.04936141596028,4.43289380812639e-07,4.01287421108345e-06
"Dcstamp",250.697750343168,1.52470781576386,0.302105994157808,5.0469300353154,4.48965665220132e-07,4.06159365073898e-06
"Kctd3",40.1813315863811,1.17842095946019,0.233617347588981,5.04423567693897,4.5533779348391e-07,4.11654010413108e-06
"Mtln",267.189021805858,-0.878109990090917,0.174212847866513,-5.04044334757533,4.64454607488982e-07,4.19621202679633e-06
"Rps5",4503.55741725416,0.873813841737645,0.173445042445985,5.037986842488,4.70453774303322e-07,4.24763106694282e-06
"Cyb561",14.0084038648996,-2.68912887468112,0.533907600740822,-5.03669337344106,4.73642594536445e-07,4.27286652833194e-06
"Msn",859.383340874848,0.940381650439623,0.186709534983376,5.0366021774054,4.73868207331681e-07,4.27286652833194e-06
"Cers5",183.533349997324,-0.969439014069974,0.1924887480454,-5.03634120910445,4.74514398033069e-07,4.27589852074737e-06
"Eif5a",1405.94873256275,0.739235748133812,0.146862002049865,5.03353990695846,4.81504522181874e-07,4.33605508356471e-06
"Nherf2",53.1774395321587,-2.49345608641301,0.49552283022436,-5.03197014209019,4.85464886329441e-07,4.36886730058771e-06
"Ctnnbip1",39.6304807091285,-1.86008419223189,0.369718582238402,-5.03108115629545,4.87721625224175e-07,4.38617388811219e-06
"Dyrk2",32.9844457932145,2.15833461515615,0.429010284816803,5.03096240706165,4.88023841566557e-07,4.38617388811219e-06
"Sh2d3c",82.8682542358575,-2.3502643628298,0.467435814611019,-5.02799376805475,4.95637979785209e-07,4.45170675072705e-06
"Gabpb1",50.8594102197522,1.46001099584075,0.290476538323639,5.02626134374426,5.00134205307936e-07,4.48916818245171e-06
"Mafg",260.370916057204,1.25127332793987,0.249000160566262,5.02519084764561,5.02932138933175e-07,4.51134706678939e-06
"Rnf24",40.2721623531609,1.58009110720686,0.314882430214576,5.01803516356919,5.22026237239992e-07,4.67958022674654e-06
"Ppcdc",49.6391737051194,-1.56699016460443,0.312292797627011,-5.01769549765915,5.22949760143836e-07,4.68481486424959e-06
"Hat1",30.3675513057554,2.07246140476157,0.413514751510688,5.01181976505137,5.39176940607436e-07,4.82705066360817e-06
"Dhps",159.077236235628,0.929571415686534,0.185514294479302,5.01078053470562,5.42097093809418e-07,4.85004637237013e-06
"Rhov",116.920902210139,-1.87903076258413,0.375148984725655,-5.00875875742608,5.47821874962476e-07,4.89808852040332e-06
"Misp3",6.05417560449463,-5.97193260739222,1.19268996497113,-5.00711231148556,5.52526903111318e-07,4.93695670681589e-06
"Prkag2",25.7041141433734,-2.4339272735892,0.486197474601028,-5.00604672121441,5.55592768907887e-07,4.96113776042279e-06
"Ap3b1",277.677344691862,0.99801565891926,0.199400174474816,5.00508919587383,5.58361701049912e-07,4.98263779281021e-06
"Lsm14a",246.000639294814,0.854081226511497,0.170663496863897,5.00447513502327,5.60144413532005e-07,4.99531501557049e-06
"Slc25a17",149.832624564473,0.735765969572104,0.147033673159037,5.00406440078711,5.61339899198566e-07,5.00274240913657e-06
"Sar1a",370.704814164045,0.790712623932858,0.158039322971208,5.00326506762443,5.63673498904392e-07,5.02029670166881e-06
"Tanc1",27.7301523605514,1.47455010209215,0.294794698504624,5.00195596994097,5.67515537185853e-07,5.05125442001034e-06
"Engase",17.4583481673091,-2.59284062289358,0.518451977200146,-5.00112013632581,5.69981796969284e-07,5.06993479754238e-06
"Dusp19",30.8706533253332,-1.63706037096538,0.327441671895118,-4.99954804619292,5.74648520349758e-07,5.10815140898534e-06
"Top3a",37.577008470598,1.40457499424221,0.281090511990554,4.99687799597239,5.8265905020835e-07,5.17602334621661e-06
"Man1a2",55.5059684031917,1.01428846346271,0.203002914155357,4.99642316802645,5.84034285476069e-07,5.18349898833894e-06
"Rbm25",373.357412557563,0.796714814714865,0.159459328370827,4.99635125053382,5.84252024272764e-07,5.18349898833894e-06
"Aga",328.815760787257,-0.820430408251722,0.164375269482515,-4.9912034263706,6.00042606746724e-07,5.31752916523439e-06
"Galm",134.206828051311,-1.02407875455798,0.205177876981812,-4.99117531393875,6.00129958703244e-07,5.31752916523439e-06
"Mapre2",377.061468225275,1.35537580007078,0.271703984646184,4.98842813010552,6.08725489849655e-07,5.39022904875856e-06
"Erbin",309.518491505968,0.778242838964736,0.156076409926337,4.98629382449302,6.15485202159298e-07,5.44659002500941e-06
"Tmem141",53.2955641653767,-1.33646031008041,0.268101755493013,-4.98489951183941,6.1994024038541e-07,5.48249715151097e-06
"Immp1l",64.8352629615775,-1.35928961093471,0.272697764218918,-4.98460122996641,6.2089732335531e-07,5.48744360859055e-06
"Smpd2",42.3550540187627,-1.32713439399085,0.266287302401026,-4.98384407376736,6.23333174754179e-07,5.50544460877634e-06
"Dot1l",265.893915002309,0.938585896188532,0.188357067802052,4.98301394867172,6.26014359222938e-07,5.52558803572595e-06
"2300009A05Rik",94.8538556416469,-1.20747981450811,0.242357999635197,-4.98221563276491,6.28603287183035e-07,5.5448919117501e-06
"Zdhhc21",84.8291945328823,0.982157785757068,0.197258821483989,4.97903099272439,6.39034100444897e-07,5.63329996788358e-06
"Smcr8",217.195436720806,1.03954196810941,0.208814751439507,4.97829756251948,6.41459867787836e-07,5.65107301149488e-06
"Lrrc14b",9.6647155904661,-5.68914517048585,1.14343388209615,-4.97549115831384,6.50824052638207e-07,5.72990978315041e-06
"Lrrfip2",424.825987679444,0.859597533106575,0.172788569057768,4.97485185388155,6.52975582890173e-07,5.74518567701073e-06
"Cask",43.0681772801927,1.29997029465766,0.261813492189064,4.96525325638643,6.86114753447926e-07,6.03007710462682e-06
"Suco",52.9996873930252,1.1647790518353,0.234587562680269,4.96522082640347,6.86229418256314e-07,6.03007710462682e-06
"Cdk6",130.74245787502,1.16409508438505,0.234647654182491,4.96103440045349,7.0118771308847e-07,6.15759751099207e-06
