"","baseMean","lgFC_LMoDC_vs_LcDC","lfcSE","stat","pvalue","padj"
"Gm11604",10.1595679696614,2.65270668172156,0.812767513497392,3.26379516610696,0.00109930610408499,0.0133315428397528
"Gabpa",116.437377990979,-0.592970720611712,0.181933474218883,-3.25927223210344,0.00111698429989438,0.0135308225658831
"Neurl2",15.0811060358732,1.39037845133796,0.426695647191471,3.25847816936847,0.00112011494028896,0.0135543420428385
"H2-D1",4594.50749301354,0.419340091824679,0.12872652568593,3.25760436390395,0.00112356934545382,0.0135656164370972
"Slc6a6",479.200171208503,-0.335975357181656,0.10313822809396,-3.25752500688277,0.00112388355402844,0.0135656164370972
"Taldo1",2365.01376745553,-0.34546804958258,0.10605833655694,-3.25733988291535,0.00112461685525545,0.0135656164370972
"Prr13",693.461896863326,-0.246740628268593,0.0758328691473905,-3.25374248716638,0.00113895473658729,0.0137240433851569
"Pea15a",71.1925684437298,-0.570560891904261,0.175418520068009,-3.25256929361311,0.00114366706629316,0.0137654325386792
"Pwp1",142.451318277266,-0.462875650173611,0.142349356306795,-3.25168769415444,0.00114722001155762,0.0137654325386792
"Trio",168.750497260155,-0.403001843267577,0.12392001345013,-3.25211264950162,0.00114550612187839,0.0137654325386792
"Zfp277",68.9269969192938,-0.681822338756702,0.209664482997327,-3.25196871215138,0.00114608637114247,0.0137654325386792
"Anp32a",266.627676750883,0.435334099593967,0.133947713740073,3.25003008590901,0.0011539279992399,0.0138184177881786
"Ccl5",5151.88908192116,0.57407735430109,0.176639323192048,3.24999747466726,0.00115406033286657,0.0138184177881786
"Ppm1a",125.421700488615,-0.516611552444167,0.158989564505892,-3.24934252162834,0.0011567210476614,0.0138357431503592
"Hook2",78.2302547721853,0.641292877541717,0.197552176866498,3.24619494309643,0.00116958720543189,0.0139749733277967
"Dnmt3l",58.5499889649065,-0.752753531086673,0.232037247769555,-3.24410644550594,0.00117819707436266,0.0140528017220297
"Rrbp1",282.017585571068,0.420107505329361,0.129502244578795,3.24401717279696,0.00117856640461974,0.0140528017220297
"Nin",223.877740773,-0.43574308115876,0.13433839538432,-3.24362279236827,0.00118019927701209,0.0140575669369496
"Exosc5",196.901992960036,0.413437175227553,0.12754285513741,3.24155496426775,0.00118879507204656,0.0141304223422927
"Gm11427",52.6126987954961,0.698833207524327,0.215571420845929,3.24177112523552,0.00118789380856402,0.0141304223422927
"Cd302",67.9227258354912,0.604663720336743,0.186666949442845,3.23926502330228,0.00119838164602921,0.0142147267253766
"Idh1",123.674214565634,-0.607832348501917,0.187635548467228,-3.23943065942049,0.00119768584061648,0.0142147267253766
"Ubr3",100.706324189457,-0.520211168370008,0.160674607848576,-3.23766882232113,0.00120510614451177,0.0142796309161015
"Glrx5",167.672940770606,0.440022401780696,0.135999890434955,3.23546144319247,0.00121446286466304,0.0143755578341578
"Casp7",54.4398523589925,0.714832080716759,0.220995160864374,3.23460512855056,0.00121811067338489,0.0144037796326913
"Mmp19",42.0993517278534,1.04754755844947,0.324268596081448,3.23049339685781,0.00123576758837959,0.014597424600973
"Smap1",232.463526688672,-0.435844714454514,0.134965971980045,-3.22929334009431,0.00124096534838741,0.014643648039615
"Csnk1a1",507.346045442289,-0.321463752743875,0.0995650027979047,-3.22868220469372,0.00124362008731217,0.0146597987334762
"Abhd16a",183.781470332914,-0.407487630124886,0.126237324758761,-3.22794887251922,0.00124681256404401,0.0146822483652249
"Nectin1",54.7359761365898,-1.11826532581962,0.346532634086606,-3.22701303087127,0.00125089763307505,0.0147151518260294
"Slc2a3",100.092200705748,-0.618036226972342,0.191562838425364,-3.22628455525385,0.00125408607315509,0.0147374506679329
"Pde4dip",36.9936158709101,-0.892687111560075,0.276797741847196,-3.22505200224096,0.00125949788659366,0.0147858047469424
"Scamp1",49.9433451265999,-0.812416230642224,0.252104533046852,-3.22253717862043,0.00127060674995744,0.0149008707230091
"Sap30",75.3104485693367,0.654850348606363,0.203240476040928,3.22204691389569,0.00127278293034758,0.0149110510000329
"Sec23b",218.496096051779,0.412439668328786,0.128135330078595,3.21878179949127,0.00128736406544186,0.0150663890985336
"Mif4gd",467.319706323265,0.556576930631302,0.173035255593233,3.21655219176657,0.00129740932741746,0.0151683783828017
"Snhg17",55.5589170256207,-0.6922334947005,0.215236402148128,-3.21615436697412,0.00129920927256078,0.0151738591167217
"Szrd1",244.194811014006,0.351970149107648,0.109502578140695,3.21426358250138,0.00130779561411648,0.0152585078867081
"Atp6v1b2",251.865053168464,-0.499069187591017,0.155335583756226,-3.21284521886644,0.00131427096374259,0.0153036633828426
"Ptpn12",159.700586845194,-0.429340947591966,0.133633354291351,-3.21282773951708,0.0013143509476097,0.0153036633828426
"Gm4610",51.0389823732907,0.750898776251412,0.233917837204636,3.21009626809481,0.00132690524674136,0.0154340743955151
"Rfc3",123.953433649847,0.442514196141999,0.13786874861255,3.2096773242324,0.00132884054029894,0.0154408290712209
"Nrp2",167.587280053342,-0.587821478562368,0.183287645745448,-3.20709819896286,0.00134081218349636,0.0155640713642312
"Dmkn",51.0936604413753,-0.8655706503797,0.270431295059324,-3.20070445319511,0.00137092070212883,0.015897380552967
"Hnrnph3",145.086171057196,-0.504797624335735,0.1579298414631,-3.19634098064791,0.00139182522748987,0.0161124193300168
"Nop53",706.299218181353,0.351880534312862,0.110091876846289,3.19624430423836,0.00139229169576863,0.0161124193300168
"Runx2",92.8215617603939,-0.560440897604764,0.175394628756702,-3.19531391341622,0.00139678825127283,0.0161480621463073
"Ndufaf3",141.632519888824,0.565622049911073,0.177065638846953,3.19442017996484,0.0014011202490182,0.0161817322376479
"Gm15361",17.956867769011,1.59518115094048,0.49997957506727,3.19049263307578,0.00142030461950078,0.0163866926697261
"Gab2",53.4994245280854,-0.721467315659637,0.226216438446077,-3.18927890747255,0.00142628194672702,0.0164390170988285
"Klf13",1270.67915804879,0.307136455520126,0.0963416562768596,3.18799227031659,0.00143264366212762,0.0164956617218109
"Zeb2",246.451781017181,-0.573388923953008,0.179997603632461,-3.18553643149504,0.00144485910663953,0.0166195246786923
"Fas",46.1957838867611,-0.899801052761347,0.282589113463296,-3.18413204859082,0.00145188764030521,0.0166835354958056
"Rdx",152.141394793721,-0.469739002203912,0.147538868132398,-3.1838322209601,0.00145339226773042,0.0166840065053968
"Insig1",24.6585579496512,-1.31260085945377,0.412316430412915,-3.18347939260936,0.00145516470967744,0.0166875478124881
"Ager",11.1755719237759,1.38620110883141,0.435505268208083,3.18297207869615,0.00145771670535931,0.0167000127883325
"Sec14l1",171.585255802238,-0.50283027354648,0.158149942841498,-3.17945276812669,0.00147553414086983,0.0168871623210594
"1700020L24Rik",69.5805751182058,-0.853465483169709,0.268843653164378,-3.17457925126422,0.0015005390804198,0.0171518285063639
"Gm16374",23.80783144239,1.60588570983075,0.505892622433966,3.17436080033045,0.00150166899283719,0.0171518285063639
"Mapkapk5",166.603963435878,-0.385086355065536,0.121370901569057,-3.17280624999257,0.00150973239019585,0.0172266661820246
"Slc50a1",229.907464195894,0.408016613265998,0.128710751444748,3.1700274350519,0.00152424545119583,0.0173748738981813
"Arhgef11",67.7436800993818,-0.663555343934061,0.209440413068224,-3.16822973280668,0.00153370274686708,0.0174652123991387
"Lsm7",49.2553694632667,-0.896363028664661,0.282951759162743,-3.16790053299902,0.00153544043440748,0.0174675504109889
"Arhgef18",193.167767039552,-0.447021805978481,0.141152242542169,-3.16694795582107,0.0015404788514166,0.0174957763235174
"H2bc4",76.3372945131574,-0.723551128452522,0.22847651310571,-3.16685123830542,0.00154099126491899,0.0174957763235174
"Lrp8",99.702212854939,-0.663137801283789,0.209450985222588,-3.16607630457817,0.00154510256778685,0.0175249991743307
"Mrps12",198.005118398192,0.393459758140216,0.124307107704943,3.16522333601501,0.0015496395506377,0.0175589873138361
"Pim3",136.436512263823,-0.473998854675728,0.149840912708654,-3.16334735358532,0.00155966119170069,0.0176374780994009
"Pithd1",146.048161711178,-0.54208848755245,0.171355730796305,-3.16352703836235,0.00155869872394118,0.0176374780994009
"Eaf1",77.6117888642512,-0.646140601954824,0.204548839148162,-3.15885734011329,0.0015838900195762,0.0178937188633787
"Pnpo",46.0077257372108,0.693906679087148,0.219851586817347,3.15625049212698,0.00159811550242462,0.018036553081325
"Gm45220",22.8773419142784,1.13544735900134,0.359788519917913,3.1558743432403,0.00160017781662035,0.0180419653132101
"Ptpre",216.705065093554,-0.539925267435645,0.171265176376713,-3.15256889262783,0.00161840627098001,0.0182089780167611
"S100a10",1091.22939950799,-0.427929427541306,0.135731142646835,-3.15277260027756,0.00161727738857471,0.0182089780167611
"Stim2",94.3181099483477,-0.543789126019715,0.172504380459165,-3.15232068062433,0.00161978276243493,0.0182089780167611
"Kat2a",59.0774818242103,0.572700224438724,0.18172278847458,3.151504713559,0.0016243154092883,0.018241942217219
"G3bp2",248.632416404864,0.381592735101353,0.121160911189911,3.14947066140197,0.0016356653108445,0.0183264426844358
"Tbx21",17.660332251734,1.08505959294493,0.344521056394278,3.14947250046502,0.00163565501608956,0.0183264426844358
"Tnfaip2",413.04816834566,-0.543920327262836,0.172711909812227,-3.14929252912662,0.00163666274697392,0.0183264426844358
"Gm15459",795.758968344435,0.867800459432309,0.275619975148806,3.14853979274828,0.00164088381184306,0.0183556767136399
"Ppp6r1",485.104677087554,0.297340447167971,0.0944527102126411,3.14803510135993,0.00164371954056124,0.0183693716106447
"Tmem198b",31.138032500808,1.01937766661187,0.32387784050872,3.14741405281298,0.0016472152384515,0.0183904079364433
"Metrn",73.1506826111642,0.719684816806836,0.228765063589315,3.14595596685529,0.00165544927224157,0.0184642526949919
"Il12b",87.8056837364628,-1.76782817713059,0.562558883968663,-3.14247668556784,0.00167525054074062,0.0186668435131011
"Wdr18",194.696069474193,0.374199391267875,0.119230414051335,3.13845585663035,0.00169840514806319,0.0189063674636448
"Ell2",120.746345501555,-0.546347176325676,0.174190604868743,-3.13649049406173,0.00170982979608136,0.019014975459055
"Tmem119",21.2657233301081,1.24016756086144,0.395560244357619,3.13521790562002,0.00171726500523473,0.0190790485328174
"Luzp1",20.0868592118303,0.978110405600969,0.312195932966338,3.13300175408253,0.00173028408126569,0.0192049739458107
"Nfic",189.833344936197,0.433073218717258,0.138266128559392,3.13217143800503,0.00173518521206678,0.0192406383583164
"Ccdc88c",243.509916683754,-0.467288101736748,0.149226651279142,-3.13139843138771,0.00173975953199073,0.0192726131245504
"Sbno2",394.593085627438,0.475212508960765,0.151844436744578,3.1296010518985,0.00175043854654937,0.0193720864001129
"Arfgap3",81.0390928002742,-0.537229840287975,0.171830569446613,-3.12650910730347,0.00176895025362556,0.0195579669651579
"Ly6k",12.9012945986548,1.22767269931732,0.392819235768967,3.12528661411928,0.00177631893020713,0.0196204064781309
"Tnrc18",197.879339440769,0.426167231620754,0.136376997118466,3.12492018907381,0.00177853307680706,0.0196258456365186
"Chmp4b",356.989170130276,0.606809550548944,0.194287619779034,3.12325381946146,0.00178863425944678,0.0197182223630888
"Zc3h4",204.328791851849,-0.403092068989608,0.129097909933951,-3.12237486413094,0.00179398351980357,0.0197580851615854
"Ffar1",18.6787088061008,1.43918484177643,0.461036175764106,3.12163105073299,0.00179852179855288,0.0197698649775354
"Vps37b",295.616030145128,0.430594090874939,0.137929891617416,3.12183302564541,0.00179728843294792,0.0197698649775354
"Tut4",310.386773599454,0.626429747220864,0.200758969009038,3.12030765207139,0.00180662243708124,0.0198397776110685
"Atp6v1h",176.770431809063,-0.546311133814359,0.17516902263274,-3.11876566760183,0.00181610334903046,0.0199177061497118
"Tspan2",17.5029541652718,1.20518874200685,0.386453631759588,3.1185856282924,0.00181721329903503,0.0199177061497118
"Zcchc2",143.408107784841,0.679784503605322,0.218073274114072,3.11722977685808,0.00182559222714056,0.0199903225717342
"Adgrl2",26.1733269348178,-0.857830428277153,0.275255059425912,-3.11649286326033,0.0018301611032674,0.0200211194012908
"Coq4",48.0643606791348,0.611441712756386,0.196257594615519,3.11550599585324,0.00183629615474761,0.020065760305611
"Ilk",358.418538134241,0.38336495468322,0.123059921794246,3.11527058601742,0.00183776241416422,0.020065760305611
"2900093K20Rik",9.39626194469316,-1.88949563124111,0.606704005369972,-3.1143615577235,0.00184343443570125,0.0201084297919221
"Atp6v0d2",7.3014759936086,-4.19597794290969,1.34771988153832,-3.11339025296586,0.00184951281252695,0.0201554460324997
"Galns",90.4466069479643,0.6490211813707,0.208650688682921,3.1105633317942,0.0018673084836809,0.0203299421255765
"Col27a1",18.4111191754013,1.11275403700167,0.357861571022595,3.10945384222719,0.00187433567940877,0.0203869774900578
"Rpusd4",89.9703398253086,-0.472700035118768,0.152046022486623,-3.10892733258022,0.00187767893595995,0.0204038724413799
"Smim10l1",45.131458738562,-0.775560507609427,0.249534935762701,-3.1080237532229,0.00188342929779717,0.0204468672053238
"Gm4739",18.4877573469955,2.70087678737842,0.869448415704566,3.10642556659298,0.00189363975012957,0.0205381536743358
"Eepd1",26.1699514493316,-0.90390411687955,0.291151165661565,-3.1045869757233,0.00190544896313844,0.0206269826503467
"Mad2l2",105.266737524747,0.514170216330915,0.165613887308571,3.10463225449756,0.00190515732847704,0.0206269826503467
"Ghitm",201.095646777786,-0.3779386285068,0.121770687203926,-3.1036913495764,0.00191122600662656,0.0206502988147263
"Mon2",185.454446603214,-0.370667617342099,0.119426212445956,-3.10373752755356,0.00191092775268736,0.0206502988147263
"Itga5",10.282505529222,1.65133856425553,0.532142642808065,3.10318781359369,0.00191448101645463,0.0206658798357636
"Arhgap4",228.382478667342,0.384460367587789,0.12392452961179,3.10237504061675,0.00191974577046082,0.0206835368974319
"Wdr45b",144.967489611963,-0.486809324462947,0.156912746729572,-3.10242051464391,0.00191945086074159,0.0206835368974319
"Fcer2a",92.051840523266,-0.863454540227663,0.278418499242162,-3.10128293406484,0.00192684084821099,0.0207403766088358
"Tmem51",30.5248442544407,-0.93905071491697,0.302837305145428,-3.10084226402035,0.00192971055681371,0.0207516704123769
"Pik3r6",58.5762849125311,0.715524672902667,0.230787768924348,3.10035785794704,0.00193286960859036,0.0207660515252795
"A630001G21Rik",276.654910451415,0.446917834203767,0.144218036597731,3.09890388710783,0.00194238021114758,0.0208263017419163
"Arhgap33",15.18243693268,-1.46218142827937,0.471874912454377,-3.09866320435235,0.00194395868527055,0.0208263017419163
"Sh2d2a",130.267940174461,0.634628264021008,0.204794304573236,3.09885699870165,0.00194268762791308,0.0208263017419163
"Amfr",335.268489288294,-0.354953447918741,0.114665350118361,-3.09555979685535,0.00196441759049782,0.0210067265466073
"Slc23a2",81.8610969576418,-0.562302042480595,0.181648536054045,-3.09554954141384,0.00196448552493055,0.0210067265466073
"Gm31814",11.3432372018874,-1.72830678129422,0.558650834701857,-3.09371556245251,0.00197666896568915,0.0210974246628189
"Timeless",75.9972938221373,0.578653499080453,0.187027681085368,3.09394575028885,0.00197513599074336,0.0210974246628189
"Dach1",41.5529700508422,-0.895935533873899,0.289783497780366,-3.09174104369791,0.00198986354173419,0.021218385886088
"Pdk3",126.082936065832,0.468596811147008,0.151606032188928,3.09088500227387,0.00199560905686439,0.0212597641487824
"Acta2",18.1149175231324,-1.22174677348847,0.395401112521944,-3.08989209892692,0.00200229222152308,0.0212821653263631
"Jak3",54.296680334428,0.75144070043017,0.243184546398997,3.09000185890623,0.0020015524260651,0.0212821653263631
"Lgals8",118.178347980359,0.579999665522472,0.187722571027503,3.08966397779357,0.00200383058823538,0.0212821653263631
"Slc25a39",214.317846378599,0.392841218762461,0.127155136158847,3.08946402504505,0.00200517988950908,0.0212821653263631
"Smcr8",128.715909340099,-0.47852366732838,0.154963155563711,-3.0879834989656,0.00201519660203943,0.0213685823875791
"Fam221a",21.3220737064483,-1.08757296798249,0.35227526201802,-3.08728169486638,0.00201996078282886,0.0213793249428656
"Tpt1-ps3",119.327405805992,-2.82588428893329,0.915282875194977,-3.0874436368443,0.00201886052708023,0.0213793249428656
"Atp6v0e",461.647055597561,-0.324230779982067,0.105100929553243,-3.08494683501171,0.00203588541501168,0.0215278829737645
"Hmox1",1503.84111120304,-0.660544739541789,0.214171601278063,-3.08418453053537,0.0020411095131559,0.0215631207974644
"Thbs1",1851.58983311597,-0.701760142740132,0.227559097821801,-3.08385887207935,0.00204334500866804,0.0215667497720435
"Cd38",116.208763569574,0.712171839694772,0.231169580891077,3.08073336011426,0.0020649147358285,0.0217696644074954
"Spen",253.890701428194,-0.472118920153131,0.153259452854205,-3.08052072065176,0.00206638976128696,0.0217696644074954
"Prpf31",169.410639914298,0.370698078623689,0.120348575423742,3.08020329545636,0.00206859345699484,0.021772757909773
"Brox",117.665063960801,-0.440454311575615,0.143024836218846,-3.07956522251606,0.00207302974446025,0.0217993229309062
"Gvin3",36.2975077139684,1.35718751110491,0.440766136658712,3.07915558439507,0.00207588240647246,0.0218092014298429
"Rapgef1",343.317308038408,-0.390883126479292,0.126997316046973,-3.07788493998341,0.0020847539178761,0.0218822374860678
"A930015D03Rik",8.28229077796149,1.61202562200099,0.523947890463293,3.07669073841596,0.00209312340012526,0.0219498745520035
"Hmgb3",67.5913645511397,-0.689482494919116,0.224181324177755,-3.07555724121078,0.00210109593667464,0.0220132284762447
"Ppm1k",21.4236922441294,1.07216775448509,0.348703493430039,3.07472616330469,0.00210695907016804,0.0220543860797479
"Tlr4",18.1541935952549,-1.3283457318972,0.432121193392446,-3.07401199526637,0.00211200940473293,0.0220869680775695
"Cstb",1429.2407534632,-0.518146319961825,0.168613537153448,-3.07298173509214,0.00211931458831894,0.0221227719709227
"Nfil3",134.857753579192,-0.510574879264159,0.166146243758104,-3.07304497360479,0.00211886552141521,0.0221227719709227
"Bop1",175.158239182552,0.359157237537648,0.116893054844304,3.07252845787996,0.00212253593876194,0.022136127324746
"Spint2",45.8476838264563,0.707459073057428,0.230320676216736,3.0716264153015,0.0021289599374259,0.0221828284522101
"Atp6v1c1",210.644351903166,-0.335369325934722,0.109202811995758,-3.07106859068565,0.00213294146524224,0.0222040180477592
"Smc6",157.747276093912,-0.445432637119814,0.145060257360779,-3.07067314800069,0.00213576811057279,0.0222131575660759
"Nbn",98.834567486894,-0.539362807224928,0.175681246085036,-3.07012170760592,0.00213971557054191,0.022233926881137
"Rnf187",299.307282409874,0.343027199837803,0.111806336440908,3.06804793679203,0.0021546205181394,0.02236841465052
"Cd81",331.407069044702,0.396891632065695,0.12939102711737,3.06738141668568,0.00215943121735364,0.0223959152081995
"Mpi",32.7413290325622,0.695443381008667,0.226741579375554,3.06711888893037,0.00216132874866685,0.0223959152081995
"Slc39a4",145.655736502801,-0.525809846716816,0.171448631811282,-3.06686522465569,0.00216316366735921,0.0223959152081995
"Dennd5a",339.186850301995,-0.33728518794599,0.11001348873442,-3.06585303153342,0.00217049974646957,0.0224514760526376
"Chfr",127.69391242779,-0.535441103629838,0.174710113060706,-3.06474018160465,0.00217859167384802,0.0225147474979089
"Gm32899",8.81823916390829,1.48419763091603,0.484362185647119,3.06423101327182,0.00218230323069629,0.0225326762017273
"Trim30a",94.2991618964998,1.66479545474115,0.543982457064501,3.06038445380188,0.00221053036905583,0.022803471200785
"Stard10",42.8544507231696,0.758737102279332,0.24818697676032,3.05711891970892,0.00223475597157129,0.0230325346473247
"Gm38115",12.7606072931717,1.21381121636902,0.397169896403189,3.05615110148432,0.00224198239669934,0.0230861403251813
"Ifi44",6.51242130850165,2.47476149948256,0.810166293211048,3.05463399331757,0.00225335331326608,0.0231374447853775
"Klhdc2",154.821273966668,-0.461145009636492,0.150971977122015,-3.05450732266557,0.00225430511181707,0.0231374447853775
"Nup62",366.726180886614,-0.34396884173002,0.112614072561931,-3.05440371620393,0.00225508388073992,0.0231374447853775
"Ten1",179.749648882901,-0.404462164378045,0.132410044865635,-3.05461843766065,0.00225347017805654,0.0231374447853775
"Lad1",51.0517192906052,-0.972550894571533,0.31855692793136,-3.05298930676871,0.0022657401194164,0.0232258737600967
"Chordc1",25.510106737997,0.917785221056723,0.300682469133565,3.0523403100333,0.00227064512025324,0.0232552414427373
"Soat2",6.81551754335873,-1.85588773383685,0.608206969048321,-3.05140820194943,0.00227770684619231,0.023306625080562
"Fnip2",37.2689759089042,-1.07863305731434,0.353638915396948,-3.05009717639139,0.00228767333389867,0.023387612854808
"Tyro3",5.95457982885944,-1.86809741889682,0.612588673757994,-3.04951348094107,0.00229212345741129,0.0234121104758345
"Commd10",61.880665753901,-0.773330350260392,0.25366058894387,-3.04868152155681,0.00229848006427646,0.0234560199218329
"Thop1",49.967266372011,0.644828785992445,0.211590748969776,3.04752825504935,0.00230731833323201,0.0235251535603861
"Ints6l",67.3457036895715,-0.92197589597281,0.302565588524786,-3.04719350428472,0.00230988957970258,0.0235303228945753
"Rnpep",224.421642754513,0.524992465210298,0.1723219511201,3.04657916068048,0.0023146152291644,0.0235574098189687
"Arhgap21",49.217022990637,-0.675400938430106,0.221839642414206,-3.04454574069786,0.00233031991498191,0.0236960898402131
"Osm",104.89146613094,-0.737889467514132,0.242434368796755,-3.0436669156127,0.00233713748516144,0.0237442336839173
"Dhx34",44.3994010482845,0.640218940793972,0.210425777075701,3.0424929383231,0.00234627322390825,0.02381582233244
"Mrpl51",175.372965075629,0.555794506064476,0.182712587742085,3.04190594054215,0.00235085341669648,0.0238198916417095
"Tmem134",417.362779354671,0.448666423123937,0.147488345796815,3.04204661527653,0.00234975502260784,0.0238198916417095
"Cbx6",83.0090548108957,0.578903954444863,0.190460976556014,3.0394885341492,0.00236980223017964,0.0239905644953976
"Flad1",67.168267990699,0.550432643963203,0.181149883632765,3.03854815098343,0.0023772111164191,0.0240378041229151
"Trim26",141.342597692747,0.498340593116821,0.164016241430321,3.03836125478178,0.00237868611726013,0.0240378041229151
"Chpt1",124.099057047082,0.55328709408386,0.182146794631326,3.03758896885197,0.00238478995260527,0.0240781405400774
"Fastkd2",25.2672043765272,-1.72600430074821,0.568449295907436,-3.03633818033486,0.00239470610271108,0.0241568627122156
"Mtmr3",265.917114202946,-0.314898275595769,0.103720788472546,-3.03601891417477,0.00239724325856067,0.0241610750701442
"Zswim6",49.9754540751924,-0.697072660848034,0.229653961229504,-3.03531738410302,0.00240282684905028,0.0241959569366821
"Nek6",110.588215063688,-0.544600545636427,0.179525610739446,-3.03355350466866,0.00241691848413128,0.0243163758169571
"Rab11fip2",13.2272304660993,-1.62523111745704,0.535806880994224,-3.03324047358504,0.00241942717870657,0.0243201502734358
"Osbp",114.77553536965,-0.466334222004951,0.153757314641509,-3.03292381954137,0.00242196733309173,0.0243242340351653
"Gm16096",8.72516385976608,-1.58989725279307,0.52494513558649,-3.0286922289827,0.00245614762899131,0.0246457982595704
"Elob",786.962635545935,0.32712369068857,0.108023478949287,3.02826472421002,0.00245962519706627,0.0246589864743697
"Snapc5",118.546707149365,-0.501284718520321,0.165714392732198,-3.02499203753785,0.00248639673082975,0.024905480083241
"BC005624",86.2676873305524,0.658446257560209,0.217952508462367,3.0210538167488,0.00251896584501696,0.0251874488310073
"Tbce",70.5153487555844,-0.972173330426685,0.321782465666541,-3.02121288185458,0.00251764284898277,0.0251874488310073
"Mocos",58.8547750240326,-0.815080455233684,0.269832463817187,-3.02069085277265,0.00252198711555413,0.0251955575198961
"Bsg",460.904827307874,0.451410310082059,0.149541631096176,3.01862636359597,0.00253923482134169,0.0252760431871671
"Ddhd1",48.7623389387719,-0.766324951206259,0.253878953765915,-3.01846584696752,0.00254058036199162,0.0252760431871671
"Erg28",248.99212556183,-0.346223161134928,0.114704191709559,-3.01840025176755,0.00254113040551746,0.0252760431871671
"Rps15a",55.0217366513365,2.08786389585191,0.691543518840082,3.01913594585321,0.00253496753414428,0.0252760431871671
"Slc48a1",420.937938467797,-0.535980926637743,0.177557676541875,-3.0186299859096,0.00253920446459333,0.0252760431871671
"Ass1",383.799745810787,0.796261532176999,0.263960725012285,3.0165909422318,0.00255634523374306,0.0254052130073558
"Erlin1",46.6846136858462,-0.764707749350812,0.253590436967008,-3.01552281898667,0.00256536634828308,0.0254726576690582
"Aplp2",189.444065284844,-0.393861117419651,0.130631656031067,-3.01505109393991,0.00256935968557481,0.0254791203462304
"Nagk",123.279647904148,-0.421776144441926,0.139896391214112,-3.01491797452013,0.00257048762156022,0.0254791203462304
"Psmd4",442.043212877678,0.352284747730846,0.116861437401897,3.01455086949948,0.00257360049066328,0.025487812331078
"Asb13",17.8778110471756,0.98731403303614,0.328070811255995,3.00945405431309,0.00261717660307434,0.025896871613233
"Dntt",11.963069816552,1.70201235201741,0.566015696983947,3.00700556731324,0.00263834930956263,0.0260421007785781
"Elof1",199.082327321415,0.405906248560856,0.134983209443032,3.00708695722755,0.00263764300136741,0.0260421007785781
"Nelfe",169.823390712589,0.481058976979645,0.15998948819672,3.00681615024697,0.0026399937554596,0.0260421007785781
"Ulk2",40.4179075262168,-0.799213087888171,0.26581061153307,-3.00670121210996,0.00264099206071026,0.0260421007785781
"Mlf2",170.690959175991,0.425018970448072,0.141373400862515,3.00635740425739,0.00264398029411923,0.0260490331656569
"Wdr81",117.755624380176,-0.614651233663419,0.204709606521358,-3.00255197647157,0.00267726250973122,0.0263541583319742
"Zc3hav1",298.644526133131,0.326350406978706,0.108708993597157,3.00205526865665,0.00268163484461329,0.0263744224277367
"Arhgap39",25.4839151263173,0.904934829375824,0.301529424776196,3.0011493241414,0.00268962634728471,0.026430216148878
"Man1b1",122.611457607863,-0.489998668525764,0.163325730570809,-3.00013149681476,0.00269863074523277,0.0264958586261054
"Tubb5",1509.2124451415,0.260589666454886,0.0868952637131109,2.99889378683786,0.00270961748721929,0.0265808345411469
"Golga3",41.3077438419186,-0.700752886198515,0.233807089774188,-2.99714130514736,0.00272524359729169,0.0267111365137816
"Prpf40b",14.1788528335642,1.08068297628408,0.360683376585523,2.99620954676251,0.00273358516079415,0.0267698773607324
"Bace1",34.6092702862768,0.942149736020782,0.314486577692428,2.99583448977024,0.00273694943658227,0.0267798168477264
"Smco4",20.3321715905471,-1.31453370572883,0.438931951044065,-2.99484624576092,0.0027458321462447,0.0268436883662465
"Clec4d",275.27621531865,-0.967887721856288,0.323273283348559,-2.99402323579179,0.0027532497605077,0.0268616050867616
"Rbm43",72.9645642128163,0.571085652747868,0.190752369374369,2.99385876369934,0.00275473430532716,0.0268616050867616
"Tacc1",391.872182056054,-0.314497338919856,0.105033580509196,-2.99425514578473,0.0027511577548446,0.0268616050867616
"Insig2",54.5170748395823,-0.675673757769497,0.225802808045115,-2.99231778213537,0.00276867895085748,0.0269745054366021
"Cflar",293.430666877562,0.305040381776035,0.101951896699511,2.99200300976351,0.00277153530635659,0.0269792749420656
"Hbs1l",161.227556125407,-0.415948263769528,0.139070190968414,-2.99092322282062,0.00278135413930558,0.0270346534455911
"Lgmn",301.495139022428,0.516742317106675,0.172774061441994,2.99085587728781,0.00278196758414583,0.0270346534455911
"Pcyt2",117.404739622442,-0.541103012877763,0.181019378373228,-2.98919937600333,0.00279709547245539,0.0271585104689259
"Ralgps1",23.6207295859291,-0.876707908854559,0.293650617125731,-2.98554764650531,0.00283071035735839,0.027461504139173
"Safb2",301.766233344616,-0.341259662802521,0.114317197481712,-2.98519969278563,0.00283393251172913,0.0274693849500003
"Atp13a2",209.106587970972,0.498866037031643,0.167217743067079,2.98333195916611,0.00285128558358771,0.0275672640944159
"Clic1",1273.89646019465,0.409056904248835,0.137099165649553,2.98365713832605,0.00284825739349242,0.0275672640944159
"Tbc1d31",82.1737537568082,-0.548456578806206,0.183825180865533,-2.98357698452314,0.00284900354290804,0.0275672640944159
"C2cd5",81.5339761040648,-0.592772061319406,0.198767299914912,-2.98224135244156,0.00286146319522222,0.0276422194596086
"Mfsd8",12.8215590011098,-1.57695929290507,0.528836001073368,-2.98194391021857,0.00286424469548006,0.0276456606975252
